"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110044228467","ICIS","2600028440","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044229590","ICIS","2600029808","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044230016","ICIS","2600026104","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044230203","ICIS","2600022481","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044230203","ICIS","2600033084","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044235529","ICIS","2600033086","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044235529","ICIS","2600028856","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044283600","RCRAINFO","NCR000138859","SQG","334512","PRIMARY","AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE."
"110044283931","RCRAINFO","NCR000151225","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110044283940","RCRAINFO","NCR000151233","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110044283959","RCRAINFO","NCR000151241","SQG","333618","PRIMARY","OTHER ENGINE EQUIPMENT MANUFACTURING."
"110044283959","AIR","NC0000003704900322","AIR MINOR","336312","PRIMARY","GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING."
"110044283968","RCRAINFO","NCR000151258","SQG","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044283977","RCRAINFO","NCR000151266","UNSPECIFIED UNIVERSE","484122","PRIMARY","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD."
"110044284002","RCRAINFO","NCR000151316","SQG","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110044284011","RCRAINFO","NCR000151324","UNSPECIFIED UNIVERSE","56121","PRIMARY","FACILITIES SUPPORT SERVICES"
"110044303535","EIS","17686311","AIR MINOR","337121","PRIMARY","UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING."
"110044303535","AIR","NC0000003701400222","AIR MINOR","337121","PRIMARY","UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING."
"110044303535","AIRS/AFS","3702700222","AIR MINOR","337121","PRIMARY","UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING."
"110044303544","AIR","NC0000003703900115","AIR MINOR","486210","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS."
"110044303544","AIRS/AFS","3707700115","AIR MINOR","486210","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS."
"110044303553","AIRS/AFS","3707700116","AIR MINOR","561439","PRIMARY","OTHER BUSINESS SERVICE CENTERS (INCLUDING COPY SHOPS)."
"110044303553","EIS","17709111","AIR MINOR","561439","PRIMARY","OTHER BUSINESS SERVICE CENTERS (INCLUDING COPY SHOPS)."
"110044303553","AIR","NC0000003703900116","AIR MINOR","561439","PRIMARY","OTHER BUSINESS SERVICE CENTERS (INCLUDING COPY SHOPS)."
"110044303562","AIRS/AFS","3709100111","AIR MINOR","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110044303562","EIS","16596111","AIR MINOR","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110044303562","AIR","NC0000003704600111","AIR MINOR","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110044303571","AIR","NC0000003709200829","AIR MINOR","424910","PRIMARY","FARM SUPPLIES MERCHANT WHOLESALERS."
"110044303571","AIRS/AFS","3718300829","AIR MINOR","424910","PRIMARY","FARM SUPPLIES MERCHANT WHOLESALERS."
"110044303571","EIS","17743611","AIR MINOR","42491","PRIMARY","FARM SUPPLIES MERCHANT WHOLESALERS"
"110044303580","AIR","NC0000003709200831","AIR SYNTHETIC MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044303580","AIRS/AFS","3718300831","AIR SYNTHETIC MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044303599","AIRS/AFS","3718300832","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044303599","AIR","NC0000003709200832","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044305221","RCRAINFO","NCR000148395","SQG","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110044305310","RCRAINFO","NCD981756067","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044310992","AIRS/AFS","3718300827","AIR SYNTHETIC MINOR","922110","PRIMARY","COURTS."
"110044310992","EIS","17685111","AIR SYNTHETIC MINOR","92211","PRIMARY","COURTS"
"110044310992","AIR","NC0000003709200827","AIR SYNTHETIC MINOR","922110","PRIMARY","COURTS."
"110044314391","AIRS/AFS","3704500382","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044314391","TRIS","2808WCNCRT11HLI","TRI REPORTER","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044314391","AIR","NC0000003702300382","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044321748","AIRS/AFS","3701700089","AIR MINOR","221119","PRIMARY","OTHER ELECTRIC POWER GENERATION."
"110044321748","AIR","NC0000003700900089","AIR MINOR","221119","PRIMARY","OTHER ELECTRIC POWER GENERATION."
"110044321757","AIRS/AFS","3702500169","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044321757","AIR","NC0000003701300169","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044321775","AIR","NC0000003704900318","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044321775","AIRS/AFS","3709700318","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110044358138","OSHA-OIS","342074077","OSHA ESTABLISHMENT","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110044358138","OSHA-OIS","317980746","OSHA ESTABLISHMENT","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110044358138","AIR","NC0000003701300156","AIR MINOR","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110044358138","OSHA-OIS","342896982","OSHA ESTABLISHMENT","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110044358138","AIRS/AFS","3702500156","AIR MINOR","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110044359397","RCRAINFO","NCD003215456","SQG","321114","PRIMARY","WOOD PRESERVATION."
"110044359397","AIRS/AFS","3705700365","AIR MINOR","321114","PRIMARY","WOOD PRESERVATION."
"110044359397","EIS","15611611","AIR MINOR","321114","PRIMARY","WOOD PRESERVATION."
"110044359397","AIR","NC0000003702900365","AIR MINOR","321114","PRIMARY","WOOD PRESERVATION."
"110044797707","AIR","NC0000003700900088","AIR MINOR","115114","PRIMARY","POSTHARVEST CROP ACTIVITIES (EXCEPT COTTON GINNING)."
"110044797707","AIRS/AFS","3701700088","AIR MINOR","115114","PRIMARY","POSTHARVEST CROP ACTIVITIES (EXCEPT COTTON GINNING)."
"110044797707","EIS","17744411","AIR MINOR","115114","PRIMARY","POSTHARVEST CROP ACTIVITIES (EXCEPT COTTON GINNING)."
"110044801122","AIR","NC0000003702500202","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110044801122","AIRS/AFS","3704900202","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110044801140","AIR","NC0000003705400202","AIR MINOR","221119","PRIMARY","OTHER ELECTRIC POWER GENERATION."
"110044801140","AIRS/AFS","3710700202","AIR MINOR","221119","PRIMARY","OTHER ELECTRIC POWER GENERATION."
"110044801159","EIS","17744311","AIR MINOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110044801159","AIRS/AFS","3716300150","AIR MINOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110044801159","AIR","NC0000003708200150","AIR MINOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110044822010","RCRAINFO","NC0991302643","UNSPECIFIED UNIVERSE","44122","PRIMARY","MOTORCYCLE, BOAT, AND OTHER MOTOR VEHICLE DEALERS"
"110044822047","RCRAINFO","NC0991302766","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110044822252","RCRAINFO","NCD982115768","UNSPECIFIED UNIVERSE","53139","SECONDARY","OTHER ACTIVITIES RELATED TO REAL ESTATE"
"110044822252","RCRAINFO","NCD982115768","UNSPECIFIED UNIVERSE","53131","SECONDARY","REAL ESTATE PROPERTY MANAGERS"
"110044822252","RCRAINFO","NCD982115768","UNSPECIFIED UNIVERSE","53119","PRIMARY","LESSORS OF OTHER REAL ESTATE PROPERTY"
"110044822314","RCRAINFO","NCR000144550","UNSPECIFIED UNIVERSE","562212","PRIMARY","SOLID WASTE LANDFILL."
"110044822323","RCRAINFO","NCR000144568","UNSPECIFIED UNIVERSE","562212","PRIMARY","SOLID WASTE LANDFILL."
"110044822332","RCRAINFO","NCR000151357","LQG","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110044822341","RCRAINFO","NCR000151365","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110044822350","RCRAINFO","NCR000151373","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110044822369","RCRAINFO","NCR000151381","SQG","54171","PRIMARY","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES"
"110044822396","RCRAINFO","NCR000151431","UNSPECIFIED UNIVERSE","53212","PRIMARY","TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING"
"110044822430","RCRAINFO","NCS000001759","UNSPECIFIED UNIVERSE","48411","PRIMARY","GENERAL FREIGHT TRUCKING, LOCAL"
"110044822449","RCRAINFO","NCS000001760","UNSPECIFIED UNIVERSE","81411","PRIMARY","PRIVATE HOUSEHOLDS"
"110044822476","OSHA-OIS","317353704","OSHA ESTABLISHMENT","332420","PRIMARY","METAL TANK (HEAVY GAUGE) MANUFACTURING."
"110044822476","OSHA-OIS","317128411","OSHA ESTABLISHMENT","332420","PRIMARY","METAL TANK (HEAVY GAUGE) MANUFACTURING."
"110044822485","RCRAINFO","NCS000001764","UNSPECIFIED UNIVERSE","81112","PRIMARY","AUTOMOTIVE BODY, PAINT, INTERIOR, AND GLASS REPAIR"
"110044822494","RCRAINFO","NCS000001765","UNSPECIFIED UNIVERSE","81112","PRIMARY","AUTOMOTIVE BODY, PAINT, INTERIOR, AND GLASS REPAIR"
"110044822500","RCRAINFO","NCS000001766","UNSPECIFIED UNIVERSE","81411","PRIMARY","PRIVATE HOUSEHOLDS"
"110044822546","RCRAINFO","NCS000001770","UNSPECIFIED UNIVERSE","811111","SECONDARY","GENERAL AUTOMOTIVE REPAIR."
"110044822546","RCRAINFO","NCS000001770","UNSPECIFIED UNIVERSE","811191","PRIMARY","AUTOMOTIVE OIL CHANGE AND LUBRICATION SHOPS."
"110044822555","RCRAINFO","NCS000001771","UNSPECIFIED UNIVERSE","811111","SECONDARY","GENERAL AUTOMOTIVE REPAIR."
"110044822555","RCRAINFO","NCS000001771","UNSPECIFIED UNIVERSE","44131","SECONDARY","AUTOMOTIVE PARTS AND ACCESSORIES STORES"
"110044822582","RCRAINFO","NCS000001774","UNSPECIFIED UNIVERSE","48841","PRIMARY","MOTOR VEHICLE TOWING"
"110044822591","RCRAINFO","NCS000001775","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110044822617","RCRAINFO","NCS000001777","UNSPECIFIED UNIVERSE","81411","PRIMARY","PRIVATE HOUSEHOLDS"
"110044822626","RCRAINFO","NCS000001778","UNSPECIFIED UNIVERSE","44131","PRIMARY","AUTOMOTIVE PARTS AND ACCESSORIES STORES"
"110044822635","RCRAINFO","NCS000001779","UNSPECIFIED UNIVERSE","81112","PRIMARY","AUTOMOTIVE BODY, PAINT, INTERIOR, AND GLASS REPAIR"
"110044837095","RCRAINFO","NC6690308261","UNSPECIFIED UNIVERSE","922190","PRIMARY","OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
"110044866400","ICIS","2600032326","ENFORCEMENT/COMPLIANCE ACTIVITY","112210","SECONDARY","HOG AND PIG FARMING."
"110044866419","ICIS","2600032330","ENFORCEMENT/COMPLIANCE ACTIVITY","112210","SECONDARY","HOG AND PIG FARMING."
"110044866428","ICIS","2600032331","ENFORCEMENT/COMPLIANCE ACTIVITY","112210","SECONDARY","HOG AND PIG FARMING."
"110044866437","ICIS","2600032333","ENFORCEMENT/COMPLIANCE ACTIVITY","112210","SECONDARY","HOG AND PIG FARMING."
"110044866446","ICIS","2600032338","ENFORCEMENT/COMPLIANCE ACTIVITY","112210","SECONDARY","HOG AND PIG FARMING."
"110044866455","ICIS","2600032340","ENFORCEMENT/COMPLIANCE ACTIVITY","112210","SECONDARY","HOG AND PIG FARMING."
"110044868505","ICIS","2600032776","FORMAL ENFORCEMENT ACTION","424930","SECONDARY","FLOWER, NURSERY STOCK, AND FLORISTS' SUPPLIES MERCHANT WHOLESALERS."
"110044868505","ICIS","2600032776","ENFORCEMENT/COMPLIANCE ACTIVITY","424930","SECONDARY","FLOWER, NURSERY STOCK, AND FLORISTS' SUPPLIES MERCHANT WHOLESALERS."
"110044868701","ICIS","2600033888","FORMAL ENFORCEMENT ACTION","531110","PRIMARY","LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS."
"110044868701","ICIS","2600033888","ENFORCEMENT/COMPLIANCE ACTIVITY","531110","PRIMARY","LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS."
"110044869087","ICIS","2600036521","ENFORCEMENT/COMPLIANCE ACTIVITY","531110","PRIMARY","LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS."
"110044869595","ICIS","2600041747","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044871528","ICIS","2600041955","FORMAL ENFORCEMENT ACTION","531110","PRIMARY","LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS."
"110044871528","ICIS","2600041955","ENFORCEMENT/COMPLIANCE ACTIVITY","531110","PRIMARY","LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS."
"110044872117","ICIS","2600033087","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110044924927","RCRAINFO","NCP011212002","UNSPECIFIED UNIVERSE","56291","PRIMARY","REMEDIATION SERVICES"
"110044924963","RCRAINFO","NCR000151464","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110044924972","RCRAINFO","NCR000151472","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110044924981","RCRAINFO","NCR000151480","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110044924990","RCRAINFO","NCR000151498","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110044925016","RCRAINFO","NCR000151514","UNSPECIFIED UNIVERSE","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110044925025","RCRAINFO","NCR000151522","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110044925034","RCRAINFO","NCR000151530","TRANSPORTER","562111","SECONDARY","SOLID WASTE COLLECTION."
"110044925034","RCRAINFO","NCR000151530","TRANSPORTER","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110044925043","RCRAINFO","NCR000151555","UNSPECIFIED UNIVERSE","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110044925052","RCRAINFO","NCR000151563","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110044925061","RCRAINFO","NCR000151571","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044925070","RCRAINFO","NCR000151589","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110044925089","RCRAINFO","NCR000151605","SQG","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110044925105","RCRAINFO","NCR000151621","UNSPECIFIED UNIVERSE","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110044925114","RCRAINFO","NCR000151654","UNSPECIFIED UNIVERSE","562211","PRIMARY","HAZARDOUS WASTE TREATMENT AND DISPOSAL."
"110044925114","RCRAINFO","NCR000151654","UNSPECIFIED UNIVERSE","562112","SECONDARY","HAZARDOUS WASTE COLLECTION."
"110044925123","RCRAINFO","NCR000151662","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110044925436","RCRAINFO","NCS000001782","UNSPECIFIED UNIVERSE","81411","PRIMARY","PRIVATE HOUSEHOLDS"
"110044925463","RCRAINFO","NCS000001785","UNSPECIFIED UNIVERSE","81411","PRIMARY","PRIVATE HOUSEHOLDS"
"110044925472","RCRAINFO","NCS000001786","UNSPECIFIED UNIVERSE","44112","SECONDARY","USED CAR DEALERS"
"110044925472","RCRAINFO","NCS000001786","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110044925472","RCRAINFO","NCS000001786","UNSPECIFIED UNIVERSE","81111","SECONDARY","AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE"
"110044925490","RCRAINFO","NCS000001788","UNSPECIFIED UNIVERSE","81112","PRIMARY","AUTOMOTIVE BODY, PAINT, INTERIOR, AND GLASS REPAIR"
"110044925515","RCRAINFO","NCS000001790","UNSPECIFIED UNIVERSE","81111","PRIMARY","AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE"
"110044929030","RCRAINFO","NCD980564900","SQG","336413","PRIMARY","OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING."
"110044929058","OSHA-OIS","317713907","OSHA ESTABLISHMENT","332439","PRIMARY","OTHER METAL CONTAINER MANUFACTURING."
"110044929058","RCRAINFO","NCD986166056","UNSPECIFIED UNIVERSE","332322","PRIMARY","SHEET METAL WORK MANUFACTURING."
"110044929067","RCRAINFO","NCD986195295","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110044929076","RCRAINFO","NCD986228518","UNSPECIFIED UNIVERSE","44131","PRIMARY","AUTOMOTIVE PARTS AND ACCESSORIES STORES"
"110044929085","RCRAINFO","NCR000136259","UNSPECIFIED UNIVERSE","49311","SECONDARY","GENERAL WAREHOUSING AND STORAGE"
"110044929085","RCRAINFO","NCR000136259","UNSPECIFIED UNIVERSE","56111","SECONDARY","OFFICE ADMINISTRATIVE SERVICES"
"110044929085","RCRAINFO","NCR000136259","UNSPECIFIED UNIVERSE","61131","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110044929094","RCRAINFO","NCR000136721","UNSPECIFIED UNIVERSE","221210","PRIMARY","NATURAL GAS DISTRIBUTION."
"110044929165","RCRAINFO","NCR000145425","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044929183","RCRAINFO","NCR000150615","UNSPECIFIED UNIVERSE","32551","PRIMARY","PAINT AND COATING MANUFACTURING"
"110044929183","RMP","100000242123","RMP REPORTER","49319","UNKNOWN","OTHER WAREHOUSING AND STORAGE"
"110044929192","RCRAINFO","NCR000151308","SQG","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110044942015","RCRAINFO","NCD981859481","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044942024","RCRAINFO","NCD982164246","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110044942079","RCRAINFO","NCD981031370","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044942088","RCRAINFO","NCD051327948","UNSPECIFIED UNIVERSE","44112","PRIMARY","USED CAR DEALERS"
"110044942088","RCRAINFO","NCD051327948","UNSPECIFIED UNIVERSE","44111","SECONDARY","NEW CAR DEALERS"
"110044942104","RCRAINFO","NCD093138733","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044942131","RCRAINFO","NCD060294139","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044942168","RCRAINFO","NCD035967629","UNSPECIFIED UNIVERSE","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044942186","RCRAINFO","NCR000150292","UNSPECIFIED UNIVERSE","334413","PRIMARY","SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING."
"110044942319","RCRAINFO","NCR000147967","OTHER HAZARDOUS WASTE ACTIVITIES","61131","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110044942355","RCRAINFO","NCR000012690","SQG","322211","PRIMARY","CORRUGATED AND SOLID FIBER BOX MANUFACTURING."
"110044955947","AIR","NC0000003703100165","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110044955947","EIS","17744511","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110044955947","AIRS/AFS","3706100165","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110044955956","AIR","NC0000003706700161","AIR MAJOR","924110","PRIMARY","ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS."
"110044955956","EIS","17710211","AIR MINOR","92411","PRIMARY","ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS"
"110044955956","AIRS/AFS","3713300161","AIR MINOR","924110","PRIMARY","ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS."
"110044978726","RCRAINFO","NCD986192714","UNSPECIFIED UNIVERSE","33612","PRIMARY","HEAVY DUTY TRUCK MANUFACTURING"
"110044978744","RCRAINFO","NCD981859655","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110044978842","RCRAINFO","NC0991302712","UNSPECIFIED UNIVERSE","33999","PRIMARY","ALL OTHER MISCELLANEOUS MANUFACTURING"
"110044978879","RCRAINFO","NCD050411800","UNSPECIFIED UNIVERSE","493110","PRIMARY","GENERAL WAREHOUSING AND STORAGE."
"110044978922","RCRAINFO","NCP091211046","UNSPECIFIED UNIVERSE","92216","PRIMARY","FIRE PROTECTION"
"110044978931","RCRAINFO","NCP091411047","UNSPECIFIED UNIVERSE","812332","PRIMARY","INDUSTRIAL LAUNDERERS."
"110044978940","RCRAINFO","NCP092011048","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110044978959","RCRAINFO","NCP092611050","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110044978968","RCRAINFO","NCP092611051","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110044978977","RCRAINFO","NCP092611052","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110044978986","RCRAINFO","NCP092611053","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110044978995","RCRAINFO","NCP092611054","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110044979002","RCRAINFO","NCP092611055","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110044979011","RCRAINFO","NCP092611056","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
"110044979020","RCRAINFO","NC099132920","SQG","81232","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED) "
"110044979039","RCRAINFO","NCD982108938","SQG","48819","PRIMARY","OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION"
"110044979066","RCRAINFO","NCP902011049","UNSPECIFIED UNIVERSE","23731","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION"
